NUTS 3 CODE;LAU CODE;LAU NAME NATIONAL;LAU NAME LATIN;CHANGE (Y/N);POPULATION;TOTAL AREA (km2);DEGURBA;DEG change compared to last year;COASTAL AREA (yes/no);COAST change compared to last year;CITY_ID;CITY_ID change compared to last year;CITY_NAME;GREATER_CITY_ID;GREATER_CITY_ID change compared to last year;GREATER_CITY_NAME;FUA_ID;FUA_ID change compared to last year;FUA_NAME
DE80K;13072041;Groß Wüstenfelde;Groß Wüstenfelde;no;823;26,62;3;;;;;;;;;;;;
DE80K;13072042;Gülzow-Prüzen;Gülzow-Prüzen;no;1586;58,34;3;;;;;;;;;;;;
DE80K;13072043;Güstrow, Stadt;Güstrow, Stadt;no;29429;71,09;2;;;;;;;;;;;;
DE80K;13072044;Gutow;Gutow;no;1020;23,45;3;;;;;;;;;;;;
DE80K;13072045;Hohen Demzin;Hohen Demzin;no;369;24,05;3;;;;;;;;;;;;
DE80K;13072046;Hohen Sprenz;Hohen Sprenz;no;507;22,54;3;;;;;;;;;;;;
DE80K;13072047;Hohenfelde;Hohenfelde;no;810;9,51;3;;;;;;;;;;;;
DE80K;13072048;Hoppenrade;Hoppenrade;no;635;28,79;3;;;;;;;;;;;;
DE80K;13072049;Jördenstorf;Jördenstorf;no;857;27,68;3;;;;;;;;;;;;
DE80K;13072050;Jürgenshagen;Jürgenshagen;no;1090;42,51;3;;;;;;;;;;;;
DE80K;13072051;Kassow;Kassow;no;339;14,42;3;;;;;;;;;;;;
DE80K;13072052;Kirch Mulsow;Kirch Mulsow;no;298;14,51;3;;;;;;;;;;;;
DE80K;13072053;Klein Belitz;Klein Belitz;no;837;39,14;3;;;;;;;;;;;;
DE80K;13072054;Klein Kussewitz;Klein Kussewitz;no;772;14,43;3;;;;;;;;;;;;
DE80K;13072055;Klein Upahl;Klein Upahl;no;248;7,90;3;;;;;;;;;;;;
DE80K;13072056;Krakow am See, Stadt;Krakow am See, Stadt;no;3472;87,37;3;;;;;;;;;;;;
DE80K;13072057;Kritzmow;Kritzmow;no;3797;14,93;2;;;;;;;;;;;;
DE80K;13072058;Kröpelin, Stadt;Kröpelin, Stadt;no;4780;67,54;3;;;;;;;;;;;;
DE80K;13072059;Kuchelmiß;Kuchelmiß;no;661;37,46;3;;;;;;;;;;;;
DE80K;13072060;Kühlungsborn, Stadt;Kühlungsborn, Stadt;no;7961;16,17;2;;;;;;;;;;;;
DE80K;13072061;Kuhs;Kuhs;no;318;13,75;3;;;;;;;;;;;;
DE80K;13072062;Laage, Stadt;Laage, Stadt;no;5457;81,60;3;;;;;;;;;;;;
DE80K;13072063;Lalendorf;Lalendorf;no;3491;139,12;3;;;;;;;;;;;;
DE80K;13072064;Lambrechtshagen;Lambrechtshagen;no;2811;13,55;2;;;;;;;;;;;;
DE80K;13072066;Lelkendorf;Lelkendorf;no;459;29,88;3;;;;;;;;;;;;
DE80K;13072067;Lohmen;Lohmen;no;766;34,69;3;;;;;;;;;;;;
DE80K;13072068;Lühburg;Lühburg;no;215;17,37;3;;;;;;;;;;;;
DE80K;13072069;Lüssow;Lüssow;no;904;16,66;3;;;;;;;;;;;;
DE80K;13072071;Mistorf;Mistorf;no;650;24,27;3;;;;;;;;;;;;
DE80K;13072072;Mönchhagen;Mönchhagen;no;1235;10,74;3;;;;;;;;;;;;
DE80K;13072073;Mühl Rosin;Mühl Rosin;no;1097;24,27;3;;;;;;;;;;;;
DE80K;13072074;Neubukow, Stadt;Neubukow, Stadt;no;3903;25,12;3;;;;;;;;;;;;
DE80K;13072075;Nienhagen;Nienhagen;no;2001;5,88;3;;;;;;;;;;;;
DE80K;13072076;Nustrow;Nustrow;no;147;6,93;3;;;;;;;;;;;;
DE80K;13072077;Papendorf;Papendorf;no;2555;22,64;3;;;;;;;;;;;;
DE80K;13072078;Penzin;Penzin;no;134;6,33;3;;;;;;;;;;;;
DE80K;13072079;Plaaz;Plaaz;no;752;34,33;3;;;;;;;;;;;;
DE80K;13072080;Pölchow;Pölchow;no;957;12,56;3;;;;;;;;;;;;
DE80K;13072081;Poppendorf;Poppendorf;no;694;14,06;3;;;;;;;;;;;;
DE80K;13072082;Prebberede;Prebberede;no;740;42,94;3;;;;;;;;;;;;
DE80K;13072083;Reddelich;Reddelich;no;934;9,14;3;;;;;;;;;;;;
DE80K;13072084;Reimershagen;Reimershagen;no;400;32,31;3;;;;;;;;;;;;
DE80K;13072085;Rerik, Stadt;Rerik, Stadt;no;2161;34,22;3;;;;;;;;;;;;
DE80K;13072086;Retschow;Retschow;no;946;18,86;3;;;;;;;;;;;;
DE80K;13072087;Roggentin;Roggentin;no;2636;9,62;3;;;;;;;;;;;;
DE80K;13072088;Rövershagen;Rövershagen;no;2593;20,61;3;;;;;;;;;;;;
DE80K;13072089;Rühn;Rühn;no;608;14,41;3;;;;;;;;;;;;
DE80K;13072090;Rukieten;Rukieten;no;332;12,30;3;;;;;;;;;;;;
DE80K;13072091;Sanitz;Sanitz;no;5948;82,40;3;;;;;;;;;;;;
DE80K;13072092;Sarmstorf;Sarmstorf;no;482;10,99;3;;;;;;;;;;;;
DE80K;13072093;Satow;Satow;no;5613;119,94;3;;;;;;;;;;;;
DE80K;13072094;Schorssow;Schorssow;no;457;31,21;3;;;;;;;;;;;;
DE80K;13072095;Schwaan, Stadt;Schwaan, Stadt;no;5029;38,28;3;;;;;;;;;;;;
DE80K;13072096;Schwasdorf;Schwasdorf;no;433;24,36;3;;;;;;;;;;;;
DE80K;13072097;Selpin;Selpin;no;463;33,10;3;;;;;;;;;;;;
DE80K;13072098;Stäbelow;Stäbelow;no;1377;15,12;3;;;;;;;;;;;;
DE80K;13072099;Steffenshagen;Steffenshagen;no;509;9,41;3;;;;;;;;;;;;
DE80K;13072101;Steinhagen;Steinhagen;no;715;10,14;3;;;;;;;;;;;;
DE80K;13072102;Stubbendorf;Stubbendorf;no;150;9,64;3;;;;;;;;;;;;
DE80K;13072103;Sukow-Levitzow;Sukow-Levitzow;no;481;20,23;3;;;;;;;;;;;;
DE80K;13072104;Tarnow;Tarnow;no;1060;40,86;3;;;;;;;;;;;;
DE80K;13072105;Tessin, Stadt;Tessin, Stadt;no;3880;24,51;3;;;;;;;;;;;;
DE80K;13072106;Teterow, Stadt;Teterow, Stadt;no;8508;47,07;2;;;;;;;;;;;;
DE80K;13072107;Thelkow;Thelkow;no;464;25,86;3;;;;;;;;;;;;
DE80K;13072108;Thulendorf;Thulendorf;no;652;10,72;3;;;;;;;;;;;;
DE80K;13072109;Thürkow;Thürkow;no;386;14,73;3;;;;;;;;;;;;
DE80K;13072110;Vorbeck;Vorbeck;no;346;15,60;3;;;;;;;;;;;;
DE80K;13072111;Walkendorf;Walkendorf;no;379;27,71;3;;;;;;;;;;;;
DE80K;13072112;Wardow;Wardow;no;1301;69,39;3;;;;;;;;;;;;
DE80K;13072113;Warnkenhagen;Warnkenhagen;no;333;19,61;3;;;;;;;;;;;;
DE80K;13072114;Warnow;Warnow;no;911;42,18;3;;;;;;;;;;;;
DE80K;13072116;Wiendorf;Wiendorf;no;776;17,65;3;;;;;;;;;;;;
DE80K;13072117;Wittenbeck;Wittenbeck;no;851;9,91;3;;;;;;;;;;;;
DE80K;13072118;Zarnewanz;Zarnewanz;no;392;15,24;3;;;;;;;;;;;;
DE80K;13072119;Zehna;Zehna;no;635;25,80;3;;;;;;;;;;;;
DE80K;13072120;Zepelin;Zepelin;no;445;22,91;3;;;;;;;;;;;;
DE80K;13072121;Ziesendorf;Ziesendorf;no;1405;26,51;3;;;;;;;;;;;;
DE80L;13073001;Ahrenshagen-Daskow;Ahrenshagen-Daskow;no;2087;58,28;3;;;;;;;;;;;;
DE80L;13073002;Ahrenshoop;Ahrenshoop;no;635;5,27;3;;;;;;;;;;;;
DE80L;13073003;Altefähr;Altefähr;no;1202;20,58;3;;;;;;;;;;;;
DE80L;13073004;Altenkirchen;Altenkirchen;no;883;22,66;3;;;;;;;;;;;;
DE80L;13073005;Altenpleen;Altenpleen;no;955;20,06;3;;;;;;;;;;;;
DE80L;13073006;Baabe;Baabe;no;890;2,26;3;;;;;;;;;;;;
DE80L;13073007;Bad Sülze, Stadt;Bad Sülze, Stadt;no;1743;26,66;3;;;;;;;;;;;;
DE80L;13073009;Barth, Stadt;Barth, Stadt;no;8643;41,18;2;;;;;;;;;;;;
DE80L;13073010;Bergen auf Rügen, Stadt;Bergen auf Rügen, Stadt;no;13555;51,49;2;;;;;;;;;;;;
DE80L;13073011;Binz;Binz;no;5311;25,18;3;;;;;;;;;;;;
DE80L;13073012;Born a. Darß;Born a. Darß;no;1162;63,56;3;;;;;;;;;;;;
DE80L;13073013;Breege;Breege;no;612;15,97;3;;;;;;;;;;;;
DE80L;13073014;Buschvitz;Buschvitz;no;250;10,25;3;;;;;;;;;;;;
DE80L;13073015;Dettmannsdorf;Dettmannsdorf;no;1002;44,52;3;;;;;;;;;;;;
DE80L;13073016;Deyelsdorf;Deyelsdorf;no;494;29,85;3;;;;;;;;;;;;
DE80L;13073017;Dierhagen;Dierhagen;no;1481;27,63;3;;;;;;;;;;;;
DE80L;13073018;Divitz-Spoldershagen;Divitz-Spoldershagen;no;444;27,56;3;;;;;;;;;;;;
DE80L;13073019;Dranske;Dranske;no;1131;20,74;3;;;;;;;;;;;;
DE80L;13073020;Drechow;Drechow;no;246;15,55;3;;;;;;;;;;;;
DE80L;13073021;Dreschvitz;Dreschvitz;no;757;22,64;3;;;;;;;;;;;;
DE80L;13073022;Eixen;Eixen;no;775;56,16;3;;;;;;;;;;;;
DE80L;13073023;Elmenhorst;Elmenhorst;no;707;22,52;3;;;;;;;;;;;;
DE80L;13073024;Franzburg, Stadt;Franzburg, Stadt;no;1394;15,20;3;;;;;;;;;;;;
DE80L;13073025;Fuhlendorf;Fuhlendorf;no;806;17,18;3;;;;;;;;;;;;
DE80L;13073026;Gager;Gager;no;380;8,65;3;;;;;;;;;;;;
DE80L;13073027;Garz/Rügen, Stadt;Garz/Rügen, Stadt;no;2201;65,89;3;;;;;;;;;;;;
DE80L;13073028;Gingst;Gingst;no;1296;21,75;3;;;;;;;;;;;;
DE80L;13073029;Glewitz;Glewitz;no;529;42,01;3;;;;;;;;;;;;
DE80L;13073030;Glowe;Glowe;no;935;22,29;3;;;;;;;;;;;;
DE80L;13073031;Göhren;Göhren;no;1229;7,42;3;;;;;;;;;;;;
DE80L;13073032;Grammendorf;Grammendorf;no;527;35,92;3;;;;;;;;;;;;
DE80L;13073033;Gransebieth;Gransebieth;no;564;23,34;3;;;;;;;;;;;;
DE80L;13073034;Gremersdorf-Buchholz;Gremersdorf-Buchholz;no;684;50,10;3;;;;;;;;;;;;
DE80L;13073035;Grimmen, Stadt;Grimmen, Stadt;no;9733;50,51;2;;;;;;;;;;;;
DE80L;13073036;Groß Kordshagen;Groß Kordshagen;no;334;16,22;3;;;;;;;;;;;;
DE80L;13073037;Groß Mohrdorf;Groß Mohrdorf;no;753;41,47;3;;;;;;;;;;;;
DE80L;13073038;Gustow;Gustow;no;584;28,39;3;;;;;;;;;;;;
DE80L;13073039;Hugoldsdorf;Hugoldsdorf;no;124;14,23;3;;;;;;;;;;;;
DE80L;13073040;Insel Hiddensee;Insel Hiddensee;no;1000;19,07;3;;;;;;;;;;;;
DE80L;13073041;Jakobsdorf;Jakobsdorf;no;480;17,70;3;;;;;;;;;;;;
DE80L;13073042;Karnin;Karnin;no;202;12,67;3;;;;;;;;;;;;
DE80L;13073043;Kenz-Küstrow;Kenz-Küstrow;no;529;17,76;3;;;;;;;;;;;;
DE80L;13073044;Klausdorf;Klausdorf;no;666;11,78;3;;;;;;;;;;;;
DE80L;13073045;Kluis;Kluis;no;421;21,50;3;;;;;;;;;;;;
DE80L;13073046;Kramerhof;Kramerhof;no;1892;17,98;3;;;;;;;;;;;;
DE80L;13073047;Kummerow;Kummerow;no;316;11,58;3;;;;;;;;;;;;
DE80L;13073048;Lancken-Granitz;Lancken-Granitz;no;413;13,79;3;;;;;;;;;;;;
DE80L;13073049;Lietzow;Lietzow;no;244;8,39;3;;;;;;;;;;;;
DE80L;13073050;Lindholz;Lindholz;no;648;40,02;3;;;;;;;;;;;;
DE80L;13073051;Löbnitz;Löbnitz;no;591;22,32;3;;;;;;;;;;;;
DE80L;13073052;Lohme;Lohme;no;447;13,80;3;;;;;;;;;;;;
DE80L;13073053;Lüdershagen;Lüdershagen;no;554;13,98;3;;;;;;;;;;;;
DE80L;13073054;Lüssow;Lüssow;no;817;19,03;3;;;;;;;;;;;;
DE80L;13073055;Marlow, Stadt;Marlow, Stadt;no;4577;140,52;3;;;;;;;;;;;;
DE80L;13073056;Middelhagen;Middelhagen;no;628;9,65;3;;;;;;;;;;;;
DE80L;13073057;Millienhagen-Oebelitz;Millienhagen-Oebelitz;no;336;25,56;3;;;;;;;;;;;;
DE80L;13073058;Neu Bartelshagen;Neu Bartelshagen;no;320;17,44;3;;;;;;;;;;;;
DE80L;13073059;Neuenkirchen;Neuenkirchen;no;303;22,94;3;;;;;;;;;;;;
DE80L;13073060;Niepars;Niepars;no;1810;36,05;3;;;;;;;;;;;;
DE80L;13073061;Pantelitz;Pantelitz;no;796;14,42;3;;;;;;;;;;;;
DE80L;13073062;Papenhagen;Papenhagen;no;575;21,03;3;;;;;;;;;;;;
DE80L;13073063;Parchtitz;Parchtitz;no;776;25,10;3;;;;;;;;;;;;
DE80L;13073064;Patzig;Patzig;no;463;8,06;3;;;;;;;;;;;;
DE80L;13073065;Poseritz;Poseritz;no;1005;40,19;3;;;;;;;;;;;;
DE80L;13073066;Preetz;Preetz;no;1041;14,23;3;;;;;;;;;;;;
DE80L;13073067;Prerow;Prerow;no;1450;11,24;3;;;;;;;;;;;;
DE80L;13073068;Prohn;Prohn;no;2057;16,20;3;;;;;;;;;;;;
DE80L;13073069;Pruchten;Pruchten;no;701;8,22;2;;;;;;;;;;;;
DE80L;13073070;Putbus, Stadt;Putbus, Stadt;no;4396;66,69;3;;;;;;;;;;;;
DE80L;13073071;Putgarten;Putgarten;no;191;12,63;3;;;;;;;;;;;;
DE80L;13073072;Ralswiek;Ralswiek;no;240;16,53;3;;;;;;;;;;;;
DE80L;13073073;Rambin;Rambin;no;929;31,47;3;;;;;;;;;;;;
DE80L;13073074;Rappin;Rappin;no;303;28,71;3;;;;;;;;;;;;
DE80L;13073075;Ribnitz-Damgarten, Stadt;Ribnitz-Damgarten, Stadt;no;15197;122,83;2;;;;;;;;;;;;
DE80L;13073076;Richtenberg, Stadt;Richtenberg, Stadt;no;1295;15,68;3;;;;;;;;;;;;
DE80L;13073077;Saal;Saal;no;1426;49,30;3;;;;;;;;;;;;
DE80L;13073078;Sagard;Sagard;no;2463;27,92;3;;;;;;;;;;;;
DE80L;13073079;Samtens;Samtens;no;1920;32,50;3;;;;;;;;;;;;
DE80L;13073080;Sassnitz, Stadt;Sassnitz, Stadt;no;9435;47,14;2;;;;;;;;;;;;
DE80L;13073081;Schaprode;Schaprode;no;433;19,76;3;;;;;;;;;;;;
DE80L;13073082;Schlemmin;Schlemmin;no;294;21,79;3;;;;;;;;;;;;
DE80L;13073083;Sehlen;Sehlen;no;874;20,60;3;;;;;;;;;;;;
DE80L;13073084;Sellin;Sellin;no;2622;14,40;3;;;;;;;;;;;;
DE80L;13073085;Semlow;Semlow;no;659;34,70;3;;;;;;;;;;;;
DE80L;13073086;Splietsdorf;Splietsdorf;no;445;26,38;3;;;;;;;;;;;;
DE80L;13073087;Steinhagen;Steinhagen;no;2638;33,49;3;;;;;;;;;;;;
DE80L;13073088;Stralsund, Hansestadt;Stralsund, Hansestadt;no;59517;54,14;1;;;;;;;;;;;;
DE80L;13073089;Süderholz;Süderholz;no;3993;149,55;3;;;;;;;;;;;;
DE80L;13073090;Sundhagen ;Sundhagen ;no;5135;159,77;3;;;;;;;;;;;;
DE80L;13073091;Thiessow;Thiessow;no;341;2,38;3;;;;;;;;;;;;
DE80L;13073092;Trent;Trent;no;674;35,42;3;;;;;;;;;;;;
DE80L;13073093;Tribsees, Stadt;Tribsees, Stadt;no;2647;54,98;3;;;;;;;;;;;;
DE80L;13073094;Trinwillershagen;Trinwillershagen;no;1132;34,32;3;;;;;;;;;;;;
DE80L;13073095;Ummanz;Ummanz;no;536;43,09;3;;;;;;;;;;;;
DE80L;13073096;Velgast;Velgast;no;1723;71,91;3;;;;;;;;;;;;
DE80L;13073097;Weitenhagen;Weitenhagen;no;225;17,05;3;;;;;;;;;;;;
DE80L;13073098;Wendisch Baggendorf;Wendisch Baggendorf;no;540;21,49;3;;;;;;;;;;;;
DE80L;13073099;Wendorf;Wendorf;no;887;15,79;3;;;;;;;;;;;;
DE80L;13073100;Wieck a. Darß;Wieck a. Darß;no;703;9,02;3;;;;;;;;;;;;
DE80L;13073101;Wiek;Wiek;no;1057;25,44;3;;;;;;;;;;;;
DE80L;13073102;Wittenhagen;Wittenhagen;no;1132;46,98;3;;;;;;;;;;;;
DE80L;13073103;Wustrow;Wustrow;no;1140;6,88;3;;;;;;;;;;;;
DE80L;13073104;Zarrendorf;Zarrendorf;no;1105;4,67;3;;;;;;;;;;;;
DE80L;13073105;Zingst;Zingst;no;3120;50,50;3;;;;;;;;;;;;
DE80L;13073106;Zirkow;Zirkow;no;660;25,76;3;;;;;;;;;;;;
DE80M;13074001;Alt Meteln;Alt Meteln;no;1171;23,22;3;;;;;;;;;;;;
DE80M;13074002;Bad Kleinen;Bad Kleinen;no;3588;23,54;3;;;;;;;;;;;;
DE80M;13074003;Barnekow;Barnekow;no;597;15,63;3;;;;;;;;;;;;
DE80M;13074004;Benz;Benz;no;639;22,79;3;;;;;;;;;;;;
DE80M;13074005;Bernstorf;Bernstorf;no;312;17,57;3;;;;;;;;;;;;
DE80M;13074006;Bibow;Bibow;no;398;23,21;3;;;;;;;;;;;;
DE80M;13074007;Blowatz;Blowatz;no;1108;30,31;3;;;;;;;;;;;;
DE80M;13074008;Bobitz;Bobitz;no;2455;65,64;3;;;;;;;;;;;;
DE80M;13074009;Boiensdorf;Boiensdorf;no;492;12,77;3;;;;;;;;;;;;
DE80M;13074010;Boltenhagen;Boltenhagen;no;2478;18,38;3;;;;;;;;;;;;
DE80M;13074012;Brüsewitz;Brüsewitz;no;2004;29,93;3;;;;;;;;;;;;
DE80M;13074013;Carlow;Carlow;no;1216;31,81;3;;;;;;;;;;;;
DE80M;13074014;Cramonshagen;Cramonshagen;no;513;10,20;3;;;;;;;;;;;;
DE80M;13074015;Dalberg-Wendelstorf;Dalberg-Wendelstorf;no;521;9,59;3;;;;;;;;;;;;
DE80M;13074016;Damshagen ;Damshagen ;no;1301;38,57;3;;;;;;;;;;;;
DE80M;13074017;Dassow, Stadt;Dassow, Stadt;no;4077;66,98;3;;;;;;;;;;;;
DE80M;13074018;Dechow;Dechow;no;189;15,14;3;;;;;;;;;;;;
DE80M;13074019;Dorf Mecklenburg;Dorf Mecklenburg;no;3097;30,06;2;;;;;;;;;;;;
DE80M;13074020;Dragun;Dragun;no;757;20,62;3;;;;;;;;;;;;
DE80M;13074021;Gadebusch, Stadt;Gadebusch, Stadt;no;5481;47,75;3;;;;;;;;;;;;
DE80M;13074022;Gägelow;Gägelow;no;2604;22,67;2;;;;;;;;;;;;
DE80M;13074023;Glasin;Glasin;no;774;39,60;3;;;;;;;;;;;;
DE80M;13074024;Gottesgabe;Gottesgabe;no;755;22,21;3;;;;;;;;;;;;
DE80M;13074025;Grambow;Grambow;no;653;19,82;3;;;;;;;;;;;;
DE80M;13074026;Grevesmühlen, Stadt;Grevesmühlen, Stadt;no;10410;52,38;2;;;;;;;;;;;;
DE80M;13074027;Grieben;Grieben;no;183;6,29;3;;;;;;;;;;;;
DE80M;13074028;Groß Molzahn;Groß Molzahn;no;372;6,31;3;;;;;;;;;;;;
DE80M;13074029;Groß Siemz;Groß Siemz;no;308;14,82;3;;;;;;;;;;;;
DE80M;13074030;Groß Stieten;Groß Stieten;no;606;6,54;3;;;;;;;;;;;;
DE80M;13074031;Hohen Viecheln;Hohen Viecheln;no;646;18,72;3;;;;;;;;;;;;
DE80M;13074032;Hohenkirchen;Hohenkirchen;no;1299;41,09;3;;;;;;;;;;;;
DE80M;13074033;Holdorf;Holdorf;no;402;13,57;3;;;;;;;;;;;;
DE80M;13074034;Hornstorf;Hornstorf;no;1097;14,90;3;;;;;;;;;;;;
DE80M;13074035;Insel Poel;Insel Poel;no;2490;36,34;3;;;;;;;;;;;;
DE80M;13074036;Jesendorf;Jesendorf;no;469;21,25;3;;;;;;;;;;;;
DE80M;13074037;Kalkhorst;Kalkhorst;no;1746;52,00;3;;;;;;;;;;;;
DE80M;13074038;Klein Trebbow;Klein Trebbow;no;1051;25,38;3;;;;;;;;;;;;
DE80M;13074039;Klütz, Stadt;Klütz, Stadt;no;3133;44,41;3;;;;;;;;;;;;
DE80M;13074040;Kneese;Kneese;no;345;15,87;3;;;;;;;;;;;;
DE80M;13074042;Königsfeld;Königsfeld;no;946;32,74;3;;;;;;;;;;;;
DE80M;13074043;Krembz;Krembz;no;886;39,16;3;;;;;;;;;;;;
DE80M;13074044;Krusenhagen;Krusenhagen;no;562;11,25;3;;;;;;;;;;;;
DE80M;13074045;Lockwisch;Lockwisch;no;369;13,97;3;;;;;;;;;;;;
DE80M;13074046;Lübberstorf;Lübberstorf;no;199;13,11;3;;;;;;;;;;;;
DE80M;13074047;Lübow;Lübow;no;1564;35,35;3;;;;;;;;;;;;
DE80M;13074048;Lübstorf;Lübstorf;no;1474;43,88;3;;;;;;;;;;;;
DE80M;13074049;Lüdersdorf;Lüdersdorf;no;5309;54,76;3;;;;;;;;;;;;
DE80M;13074050;Lützow;Lützow;no;1459;24,89;3;;;;;;;;;;;;
DE80M;13074052;Menzendorf;Menzendorf;no;254;9,84;3;;;;;;;;;;;;
DE80M;13074053;Metelsdorf;Metelsdorf;no;479;8,21;3;;;;;;;;;;;;
DE80M;13074054;Mühlen Eichsen;Mühlen Eichsen;no;999;23,71;3;;;;;;;;;;;;
DE80M;13074056;Neuburg;Neuburg;no;2092;44,09;3;;;;;;;;;;;;
DE80M;13074057;Neukloster, Stadt;Neukloster, Stadt;no;3928;27,51;3;;;;;;;;;;;;
DE80M;13074058;Niendorf;Niendorf;no;314;11,54;3;;;;;;;;;;;;
DE80M;13074060;Passee;Passee;no;185;16,20;3;;;;;;;;;;;;
DE80M;13074061;Perlin;Perlin;no;388;13,46;3;;;;;;;;;;;;
DE80M;13074062;Pingelshagen;Pingelshagen;no;528;2,08;3;;;;;;;;;;;;
DE80M;13074063;Plüschow;Plüschow;no;484;19,90;3;;;;;;;;;;;;
DE80M;13074064;Pokrent;Pokrent;no;682;15,66;3;;;;;;;;;;;;
DE80M;13074065;Rehna, Stadt;Rehna, Stadt;no;3497;44,59;3;;;;;;;;;;;;
DE80M;13074066;Rieps;Rieps;no;347;12,32;3;;;;;;;;;;;;
DE80M;13074067;Roduchelstorf;Roduchelstorf;no;240;9,93;3;;;;;;;;;;;;
DE80M;13074068;Roggendorf;Roggendorf;no;988;31,26;3;;;;;;;;;;;;
DE80M;13074069;Roggenstorf;Roggenstorf;no;443;20,01;3;;;;;;;;;;;;
DE80M;13074070;Rögnitz;Rögnitz;no;206;11,43;3;;;;;;;;;;;;
DE80M;13074071;Rüting;Rüting;no;531;15,16;3;;;;;;;;;;;;
DE80M;13074072;Schildetal ;Schildetal ;no;760;19,38;3;;;;;;;;;;;;
DE80M;13074073;Schlagsdorf;Schlagsdorf;no;1156;20,45;3;;;;;;;;;;;;
DE80M;13074074;Schönberg, Stadt;Schönberg, Stadt;no;4409;38,21;3;;;;;;;;;;;;
DE80M;13074075;Seehof;Seehof;no;939;4,35;3;;;;;;;;;;;;
DE80M;13074076;Selmsdorf;Selmsdorf;no;2973;36,81;3;;;;;;;;;;;;
DE80M;13074077;Testorf-Steinfort;Testorf-Steinfort;no;620;23,86;3;;;;;;;;;;;;
DE80M;13074078;Thandorf;Thandorf;no;159;9,09;3;;;;;;;;;;;;
DE80M;13074079;Upahl;Upahl;no;1077;28,36;3;;;;;;;;;;;;
DE80M;13074080;Utecht;Utecht;no;401;11,09;3;;;;;;;;;;;;
DE80M;13074081;Veelböken;Veelböken;no;671;32,62;3;;;;;;;;;;;;
DE80M;13074082;Ventschow;Ventschow;no;679;13,63;3;;;;;;;;;;;;
DE80M;13074084;Warin, Stadt;Warin, Stadt;no;3242;44,45;3;;;;;;;;;;;;
DE80M;13074085;Warnow;Warnow;no;636;16,07;3;;;;;;;;;;;;
DE80M;13074087;Wismar, Hansestadt;Wismar, Hansestadt;no;42906;41,72;2;;;;;;;;;;;;
DE80M;13074088;Zickhusen;Zickhusen;no;514;12,49;3;;;;;;;;;;;;
DE80M;13074089;Zierow;Zierow;no;789;10,11;3;;;;;;;;;;;;
DE80M;13074090;Zurow;Zurow;no;1321;40,81;3;;;;;;;;;;;;
DE80M;13074091;Züsow;Züsow;no;290;19,53;3;;;;;;;;;;;;
DE80M;13074092;Wedendorfersee;Wedendorfersee;no;650;24,92;3;;;;;;;;;;;;
DE80M;13074093;Stepenitztal;Stepenitztal;no;1711;45,25;3;;;;;;;;;;;;
DE80N;13075001;Ahlbeck;Ahlbeck;no;618;18,76;3;;;;;;;;;;;;
DE80N;13075002;Alt Tellin;Alt Tellin;no;379;24,39;3;;;;;;;;;;;;
DE80N;13075003;Altwarp;Altwarp;no;469;32,75;3;;;;;;;;;;;;
DE80N;13075004;Altwigshagen;Altwigshagen;no;389;28,68;3;;;;;;;;;;;;
DE80N;13075005;Anklam, Stadt;Anklam, Stadt;no;12521;56,68;2;;;;;;;;;;;;
DE80N;13075006;Bandelin;Bandelin;no;538;17,19;3;;;;;;;;;;;;
DE80N;13075007;Bargischow;Bargischow;no;303;21,78;3;;;;;;;;;;;;
DE80N;13075008;Behrenhoff;Behrenhoff;no;784;24,48;3;;;;;;;;;;;;
DE80N;13075009;Bentzin;Bentzin;no;824;38,87;3;;;;;;;;;;;;
DE80N;13075010;Benz;Benz;no;1030;24,60;3;;;;;;;;;;;;
DE80N;13075011;Bergholz;Bergholz;no;339;21,76;3;;;;;;;;;;;;
DE80N;13075012;Blankensee;Blankensee;no;552;34,21;3;;;;;;;;;;;;
DE80N;13075013;Blesewitz;Blesewitz;no;225;12,64;3;;;;;;;;;;;;
DE80N;13075015;Boldekow;Boldekow;no;642;48,52;3;;;;;;;;;;;;
DE80N;13075016;Boock;Boock;no;558;12,89;3;;;;;;;;;;;;
DE80N;13075017;Brietzig;Brietzig;no;190;10,57;3;;;;;;;;;;;;
DE80N;13075018;Brünzow;Brünzow;no;628;16,16;3;;;;;;;;;;;;
DE80N;13075020;Bugewitz;Bugewitz;no;275;57,16;3;;;;;;;;;;;;
DE80N;13075021;Buggenhagen;Buggenhagen;no;209;27,11;3;;;;;;;;;;;;
DE80N;13075022;Butzow;Butzow;no;451;12,85;3;;;;;;;;;;;;
DE80N;13075023;Daberkow;Daberkow;no;340;15,38;3;;;;;;;;;;;;
DE80N;13075025;Dargelin;Dargelin;no;367;15,72;3;;;;;;;;;;;;
DE80N;13075026;Dargen;Dargen;no;581;28,23;3;;;;;;;;;;;;
DE80N;13075027;Dersekow;Dersekow;no;1064;26,26;3;;;;;;;;;;;;
DE80N;13075028;Diedrichshagen;Diedrichshagen;no;548;17,35;3;;;;;;;;;;;;
DE80N;13075029;Ducherow;Ducherow;no;2509;77,53;3;;;;;;;;;;;;
DE80N;13075031;Eggesin, Stadt;Eggesin, Stadt;no;4745;88,23;3;;;;;;;;;;;;
DE80N;13075032;Fahrenwalde;Fahrenwalde;no;292;26,11;3;;;;;;;;;;;;
DE80N;13075033;Ferdinandshof;Ferdinandshof;no;2659;47,37;3;;;;;;;;;;;;
